Item Identifier,Item Weight,Fat Level,Item Visibility,Item Type,Item Price,Store Identifier,Store Established,Store Type,Item Sales
FDX44,9.3,Low Fat,0.043033346,Fruits and Vegetables,1.38,OUT049,1999,Supermarket Type1,116
FDX45,16.75,Low Fat,0.104768536,Snack Foods,2.39,OUT013,1987,Supermarket Type1,384
FDX45,16.75,Low Fat,0.105448901,Snack Foods,2.41,OUT017,2007,Supermarket Type1,102
FDX45,16.75,low fat,0.105282932,Snack Foods,2.42,OUT018,2009,Supermarket Type2,364
FDX45,,Low Fat,0.18358896,Snack Foods,2.39,OUT019,1985,Grocery Store,43
FDX45,,Low Fat,0.104348025,Snack Foods,2.41,OUT027,1985,Supermarket Type3,624
FDX45,16.75,Low Fat,0.105068444,Snack Foods,2.42,OUT045,2002,Supermarket Type1,363
FDX45,16.75,Low Fat,0,Snack Foods,2.41,OUT046,1997,Supermarket Type1,282
FDX45,16.75,Low Fat,0.105018817,Snack Foods,2.4,OUT049,1999,Supermarket Type1,224
FDX46,12.3,Regular,0,Snack Foods,0.89,OUT013,1987,Supermarket Type1,18
FDX46,,Regular,0.057835325,Snack Foods,0.89,OUT027,1985,Supermarket Type3,310
FDX46,12.3,Regular,0.058105769,Snack Foods,0.94,OUT035,2004,Supermarket Type1,217
FDX46,12.3,Regular,0.058234621,Snack Foods,0.91,OUT045,2002,Supermarket Type1,73
FDX46,12.3,Regular,0.058116758,Snack Foods,0.89,OUT046,1997,Supermarket Type1,80
FDX46,12.3,Regular,0.058207114,Snack Foods,0.92,OUT049,1999,Supermarket Type1,145
FDX47,6.55,Regular,0.034575546,Breads,2.42,OUT013,1987,Supermarket Type1,161
FDX47,6.55,Regular,0.034800079,Breads,2.43,OUT017,2007,Supermarket Type1,161
FDX47,6.55,Regular,0.034745307,Breads,2.45,OUT018,2009,Supermarket Type2,449
FDX47,,Regular,0.060587738,Breads,2.42,OUT019,1985,Grocery Store,49
FDX47,,Regular,0.03443677,Breads,2.42,OUT027,1985,Supermarket Type3,498
FDX47,6.55,Regular,0.034604343,Breads,2.44,OUT046,1997,Supermarket Type1,257
FDX47,6.55,Regular,0.034658144,Breads,2.4,OUT049,1999,Supermarket Type1,112
FDX48,17.75,Regular,0.063416566,Baking Goods,2.39,OUT010,1998,Grocery Store,36
FDX48,17.75,Regular,0.038102203,Baking Goods,2.38,OUT017,2007,Supermarket Type1,150
FDX48,17.75,Regular,0.038042233,Baking Goods,2.38,OUT018,2009,Supermarket Type2,367
FDX48,,reg,0.066336811,Baking Goods,2.38,OUT019,1985,Grocery Store,69
FDX49,4.615,Regular,0.101747034,Others,3.57,OUT013,1987,Supermarket Type1,476
FDX49,4.615,Regular,0.102407778,Others,3.61,OUT017,2007,Supermarket Type1,405
FDX49,,reg,0.101338651,Others,3.59,OUT027,1985,Supermarket Type3,547
FDX49,4.615,Regular,0.101812521,Others,3.58,OUT035,2004,Supermarket Type1,523
FDX49,4.615,Regular,0.102038294,Others,3.58,OUT045,2002,Supermarket Type1,262
FDX50,20.1,Low Fat,0.124910635,Dairy,1.69,OUT010,1998,Grocery Store,12
FDX50,20.1,Low Fat,0.074565098,Dairy,1.72,OUT013,1987,Supermarket Type1,67
FDX50,20.1,Low Fat,0.075049323,Dairy,1.71,OUT017,2007,Supermarket Type1,111
FDX50,20.1,Low Fat,0.074931201,Dairy,1.68,OUT018,2009,Supermarket Type2,111
FDX50,,Low Fat,0.074265816,Dairy,1.69,OUT027,1985,Supermarket Type3,376
FDX50,20.1,Low Fat,0.07461309,Dairy,1.68,OUT035,2004,Supermarket Type1,122
FDX50,20.1,LF,0.074778547,Dairy,1.71,OUT045,2002,Supermarket Type1,166
FDX50,20.1,Low Fat,0.074627201,Dairy,1.7,OUT046,1997,Supermarket Type1,177
FDX51,9.5,Regular,0.036921781,Meat,3,OUT010,1998,Grocery Store,81
FDX51,9.5,Regular,0.022054553,Meat,3.01,OUT035,2004,Supermarket Type1,460
FDX51,9.5,Regular,0.02210346,Meat,3,OUT045,2002,Supermarket Type1,140
FDX51,9.5,Regular,0.022058724,Meat,3.04,OUT046,1997,Supermarket Type1,360
FDX51,9.5,Regular,0.022093019,Meat,3.02,OUT049,1999,Supermarket Type1,240
FDX52,11.5,Regular,0.04224015,Frozen Foods,3.01,OUT017,2007,Supermarket Type1,315
FDX52,11.5,Regular,0.042173667,Frozen Foods,3,OUT018,2009,Supermarket Type2,237
FDX52,,Regular,0.073541072,Frozen Foods,2.97,OUT019,1985,Grocery Store,40
FDX52,11.5,Regular,0.041994624,Frozen Foods,3,OUT035,2004,Supermarket Type1,355
FDX52,11.5,Regular,0.042087749,Frozen Foods,2.97,OUT045,2002,Supermarket Type1,395
FDX55,15.1,Low Fat,0.055518167,Fruits and Vegetables,3.35,OUT017,2007,Supermarket Type1,131
FDX55,,Low Fat,0.096658404,Fruits and Vegetables,3.35,OUT019,1985,Grocery Store,22
FDX55,15.1,Low Fat,0.055195461,Fruits and Vegetables,3.33,OUT035,2004,Supermarket Type1,501
FDX55,15.1,Low Fat,0,Fruits and Vegetables,3.34,OUT045,2002,Supermarket Type1,283
FDX55,15.1,low fat,0.0552059,Fruits and Vegetables,3.38,OUT046,1997,Supermarket Type1,610
FDX56,17.1,Regular,0.073997843,Fruits and Vegetables,3.19,OUT013,1987,Supermarket Type1,507
FDX56,17.1,Regular,0.07436116,Fruits and Vegetables,3.18,OUT018,2009,Supermarket Type2,423
FDX56,,Regular,0.129668578,Fruits and Vegetables,3.19,OUT019,1985,Grocery Store,21
FDX56,,Regular,0.073700837,Fruits and Vegetables,3.2,OUT027,1985,Supermarket Type3,740
FDX56,17.1,Regular,0.074059474,Fruits and Vegetables,3.22,OUT046,1997,Supermarket Type1,359
FDX56,17.1,Regular,0,Fruits and Vegetables,3.22,OUT049,1999,Supermarket Type1,550
FDX57,17.25,Regular,0.079113947,Snack Foods,1.53,OUT010,1998,Grocery Store,13
FDX57,17.25,Regular,0,Snack Foods,1.47,OUT013,1987,Supermarket Type1,278
FDX57,17.25,Regular,0.047533568,Snack Foods,1.5,OUT017,2007,Supermarket Type1,174
FDX57,17.25,reg,0.047458754,Snack Foods,1.48,OUT018,2009,Supermarket Type2,152
FDX57,,Regular,0.047037323,Snack Foods,1.49,OUT027,1985,Supermarket Type3,312
FDX57,17.25,Regular,0.047266211,Snack Foods,1.5,OUT046,1997,Supermarket Type1,220
FDX58,13.15,LF,0.073251428,Snack Foods,2.8,OUT010,1998,Grocery Store,68
FDX58,13.15,Low Fat,0.043727261,Snack Foods,2.82,OUT013,1987,Supermarket Type1,402
FDX58,13.15,low fat,0.044011225,Snack Foods,2.8,OUT017,2007,Supermarket Type1,465
FDX58,,Low Fat,0.043551753,Snack Foods,2.85,OUT027,1985,Supermarket Type3,907
FDX58,13.15,Low Fat,0.043755405,Snack Foods,2.82,OUT035,2004,Supermarket Type1,360
FDX58,13.15,LF,0.043852434,Snack Foods,2.82,OUT045,2002,Supermarket Type1,487
FDX58,13.15,Low Fat,0.04376368,Snack Foods,2.82,OUT046,1997,Supermarket Type1,213
FDX58,13.15,Low Fat,0.043831721,Snack Foods,2.84,OUT049,1999,Supermarket Type1,317
FDX59,10.195,Low Fat,0.051618281,Breads,0.5,OUT013,1987,Supermarket Type1,38
FDX59,10.195,Low Fat,0.051871718,Breads,0.55,OUT018,2009,Supermarket Type2,24
FDX59,,Low Fat,0.0514111,Breads,0.51,OUT027,1985,Supermarket Type3,99
FDX59,10.195,Low Fat,0.051766042,Breads,0.54,OUT045,2002,Supermarket Type1,45
FDX59,10.195,Low Fat,0.051661272,Breads,0.52,OUT046,1997,Supermarket Type1,85
FDX60,14.35,Low Fat,0.080527065,Baking Goods,1.23,OUT013,1987,Supermarket Type1,80
FDX60,14.35,Low Fat,0.081050006,Baking Goods,1.22,OUT017,2007,Supermarket Type1,142
FDX60,14.35,Low Fat,0.080922439,Baking Goods,1.24,OUT018,2009,Supermarket Type2,142
FDX60,,LF,0.080203852,Baking Goods,1.21,OUT027,1985,Supermarket Type3,301
FDX60,14.35,Low Fat,0.08075758,Baking Goods,1.27,OUT045,2002,Supermarket Type1,97
FDX60,14.35,Low Fat,0.080594133,Baking Goods,1.25,OUT046,1997,Supermarket Type1,195
FDY01,11.8,Regular,0.170141787,Others,1.8,OUT013,1987,Supermarket Type1,236
FDY01,11.8,Regular,0.170977155,Others,1.81,OUT018,2009,Supermarket Type2,189
FDY01,11.8,Regular,0.170251293,Others,1.8,OUT035,2004,Supermarket Type1,200
FDY01,11.8,Regular,0.170548238,Others,1.76,OUT049,1999,Supermarket Type1,142
FDY02,8.945,Regular,0.146701312,Dairy,4.04,OUT010,1998,Grocery Store,135
FDY02,8.945,Regular,0,Dairy,4.08,OUT017,2007,Supermarket Type1,483
FDY02,8.945,Regular,0.088002959,Dairy,4.03,OUT018,2009,Supermarket Type2,189
FDY02,,Regular,0.153456703,Dairy,4.07,OUT019,1985,Grocery Store,28
FDY02,,Regular,0.087221497,Dairy,4.07,OUT027,1985,Supermarket Type3,966
FDY02,8.945,Regular,0.087629354,Dairy,4.06,OUT035,2004,Supermarket Type1,189
FDY02,8.945,Regular,0.087823675,Dairy,4.03,OUT045,2002,Supermarket Type1,349
FDY03,17.6,Regular,0.127412338,Meat,1.72,OUT010,1998,Grocery Store,35
FDY03,17.6,Regular,0.076058484,Meat,1.73,OUT013,1987,Supermarket Type1,207
FDY03,17.6,Regular,0.076552407,Meat,1.71,OUT017,2007,Supermarket Type1,46
FDY03,17.6,Regular,0.076431919,Meat,1.75,OUT018,2009,Supermarket Type2,207
FDY03,,Regular,0.133279499,Meat,1.74,OUT019,1985,Grocery Store,69
FDY03,,Regular,0.075753207,Meat,1.72,OUT027,1985,Supermarket Type3,322
FDY03,17.6,Regular,0.076276208,Meat,1.71,OUT045,2002,Supermarket Type1,172
FDY03,17.6,Regular,0.076121831,Meat,1.73,OUT046,1997,Supermarket Type1,115
FDY04,17.7,Regular,0.042716709,Frozen Foods,2.52,OUT017,2007,Supermarket Type1,184
FDY04,17.7,Regular,0.042649476,Frozen Foods,2.51,OUT018,2009,Supermarket Type2,100
FDY04,,Regular,0.042270751,Frozen Foods,2.51,OUT027,1985,Supermarket Type3,466
FDY04,17.7,Regular,0.042468413,Frozen Foods,2.51,OUT035,2004,Supermarket Type1,150
FDY04,17.7,Regular,0.042562588,Frozen Foods,2.55,OUT045,2002,Supermarket Type1,350
FDY04,17.7,Regular,0.042542484,Frozen Foods,2.5,OUT049,1999,Supermarket Type1,217
FDY07,11.8,Low Fat,0,Fruits and Vegetables,0.72,OUT010,1998,Grocery Store,23
FDY07,11.8,Low Fat,0.12150063,Fruits and Vegetables,0.73,OUT013,1987,Supermarket Type1,42
FDY07,11.8,Low Fat,0.122289654,Fruits and Vegetables,0.72,OUT017,2007,Supermarket Type1,28
FDY07,11.8,Low Fat,0,Fruits and Vegetables,0.7,OUT018,2009,Supermarket Type2,115
FDY07,,Low Fat,0,Fruits and Vegetables,0.71,OUT027,1985,Supermarket Type3,88
FDY07,11.8,Low Fat,0.121848436,Fruits and Vegetables,0.73,OUT045,2002,Supermarket Type1,60
FDY07,11.8,Low Fat,0,Fruits and Vegetables,0.71,OUT049,1999,Supermarket Type1,152
FDY08,9.395,Regular,0.286344848,Fruits and Vegetables,2.15,OUT010,1998,Grocery Store,30
FDY08,9.395,Regular,0.172042892,Fruits and Vegetables,2.16,OUT017,2007,Supermarket Type1,201
FDY08,,Regular,0.170246782,Fruits and Vegetables,2.19,OUT027,1985,Supermarket Type3,330
FDY08,9.395,Regular,0.171422166,Fruits and Vegetables,2.15,OUT045,2002,Supermarket Type1,172
FDY09,15.6,Low Fat,0.042179884,Snack Foods,2.7,OUT010,1998,Grocery Store,21
FDY09,15.6,Low Fat,0.025342692,Snack Foods,2.69,OUT017,2007,Supermarket Type1,193
FDY09,,Low Fat,0.044122209,Snack Foods,2.68,OUT019,1985,Grocery Store,21
FDY10,17.6,Low Fat,0.049345425,Snack Foods,1.78,OUT017,2007,Supermarket Type1,135
FDY10,17.6,Low Fat,0.049267759,Snack Foods,1.75,OUT018,2009,Supermarket Type2,335
FDY10,,Low Fat,0.048830264,Snack Foods,1.75,OUT027,1985,Supermarket Type3,282
FDY10,17.6,Low Fat,0.049167388,Snack Foods,1.77,OUT045,2002,Supermarket Type1,228
FDY10,17.6,Low Fat,0.049067877,Snack Foods,1.79,OUT046,1997,Supermarket Type1,295
FDY10,17.6,Low Fat,0.049144165,Snack Foods,1.74,OUT049,1999,Supermarket Type1,201
FDY11,6.71,Regular,0.029535852,Baking Goods,1.04,OUT013,1987,Supermarket Type1,64
FDY11,6.71,Regular,0.029727657,Baking Goods,1.03,OUT017,2007,Supermarket Type1,120
FDY11,6.71,reg,0.029680868,Baking Goods,1.01,OUT018,2009,Supermarket Type2,92
FDY11,6.71,Regular,0.029560451,Baking Goods,1.02,OUT046,1997,Supermarket Type1,92
FDY11,6.71,Regular,0.02960641,Baking Goods,1.01,OUT049,1999,Supermarket Type1,162
FDY12,9.8,Regular,0.235354055,Baking Goods,0.79,OUT010,1998,Grocery Store,14
FDY12,9.8,Regular,0,Baking Goods,0.76,OUT013,1987,Supermarket Type1,67
FDY12,9.8,Regular,0.141406394,Baking Goods,0.78,OUT017,2007,Supermarket Type1,61
FDY12,9.8,Regular,0.14118383,Baking Goods,0.78,OUT018,2009,Supermarket Type2,32
FDY12,9.8,Regular,0.14061104,Baking Goods,0.77,OUT046,1997,Supermarket Type1,97
FDY13,12.1,Low Fat,0.030102335,Others,1.16,OUT013,1987,Supermarket Type1,222
FDY13,12.1,Low Fat,0.030297819,Others,1.16,OUT017,2007,Supermarket Type1,146
FDY13,12.1,Low Fat,0.030250132,Others,1.16,OUT018,2009,Supermarket Type2,62
FDY13,,Low Fat,0.052749199,Others,1.16,OUT019,1985,Grocery Store,23
FDY13,12.1,Low Fat,0.030121709,Others,1.21,OUT035,2004,Supermarket Type1,222
FDY13,12.1,Low Fat,0.030188505,Others,1.2,OUT045,2002,Supermarket Type1,62
FDY13,12.1,LF,0.030174246,Others,1.19,OUT049,1999,Supermarket Type1,154
FDY14,10.3,Low Fat,0.069981909,Dairy,4.06,OUT013,1987,Supermarket Type1,608
FDY14,10.3,Low Fat,0.070026951,Dairy,4.06,OUT035,2004,Supermarket Type1,661
FDY14,10.3,Low Fat,0.070040195,Dairy,4.06,OUT046,1997,Supermarket Type1,423
FDY14,10.3,LF,0.070149088,Dairy,4.08,OUT049,1999,Supermarket Type1,344
FDY15,18.25,Regular,0.17179432,Dairy,2.39,OUT017,2007,Supermarket Type1,271
FDY15,18.25,Regular,0.171523928,Dairy,2.41,OUT018,2009,Supermarket Type2,240
FDY15,,Regular,0.299097859,Dairy,2.44,OUT019,1985,Grocery Store,48
FDY15,,Regular,0.170000805,Dairy,2.41,OUT027,1985,Supermarket Type3,463
FDY15,18.25,Regular,0.170795745,Dairy,2.38,OUT035,2004,Supermarket Type1,223
FDY15,18.25,Regular,0.171174491,Dairy,2.41,OUT045,2002,Supermarket Type1,96
FDY15,18.25,Regular,0.171093639,Dairy,2.4,OUT049,1999,Supermarket Type1,208
FDY16,18.35,Regular,0.092150005,Frozen Foods,2.85,OUT013,1987,Supermarket Type1,396
FDY16,,reg,0.16147714,Frozen Foods,2.87,OUT019,1985,Grocery Store,113
FDY16,,Regular,0.091780142,Frozen Foods,2.82,OUT027,1985,Supermarket Type3,659
FDY16,18.35,Regular,0.092413792,Frozen Foods,2.83,OUT045,2002,Supermarket Type1,189
FDY16,18.35,Regular,0.092226754,Frozen Foods,2.85,OUT046,1997,Supermarket Type1,358
FDY19,19.75,Low Fat,0.041330512,Fruits and Vegetables,1.79,OUT013,1987,Supermarket Type1,248
FDY19,19.75,Low Fat,0.041533438,Fruits and Vegetables,1.85,OUT018,2009,Supermarket Type2,224
FDY19,19.75,Low Fat,0.041448824,Fruits and Vegetables,1.8,OUT045,2002,Supermarket Type1,283
FDY19,19.75,Low Fat,0.041429246,Fruits and Vegetables,1.81,OUT049,1999,Supermarket Type1,224
FDY20,12.5,Regular,0.081684728,Fruits and Vegetables,1.43,OUT013,1987,Supermarket Type1,120
FDY20,12.5,Regular,0.082215187,Fruits and Vegetables,1.41,OUT017,2007,Supermarket Type1,111
FDY20,12.5,Regular,0.082085787,Fruits and Vegetables,1.43,OUT018,2009,Supermarket Type2,139
FDY20,12.5,Regular,0.08175276,Fruits and Vegetables,1.38,OUT046,1997,Supermarket Type1,130
FDY20,12.5,Regular,0.081879864,Fruits and Vegetables,1.42,OUT049,1999,Supermarket Type1,139
FDY21,15.1,Low Fat,0,Snack Foods,3.04,OUT010,1998,Grocery Store,20
FDY21,15.1,Low Fat,0,Snack Foods,3.01,OUT013,1987,Supermarket Type1,315
FDY21,,LF,0.30374337,Snack Foods,3.02,OUT019,1985,Grocery Store,66
FDY21,,Low Fat,0.172641213,Snack Foods,3.01,OUT027,1985,Supermarket Type3,708
FDY21,15.1,Low Fat,0.173833129,Snack Foods,3.03,OUT045,2002,Supermarket Type1,630
FDY21,15.1,Low Fat,0.173481304,Snack Foods,3,OUT046,1997,Supermarket Type1,655
FDY22,16.5,Regular,0.160624116,Snack Foods,2.22,OUT017,2007,Supermarket Type1,352
FDY22,16.5,Regular,0.160371305,Snack Foods,2.22,OUT018,2009,Supermarket Type2,216
FDY22,16.5,Regular,0.159690469,Snack Foods,2.2,OUT035,2004,Supermarket Type1,79
FDY22,16.5,Regular,0.159720671,Snack Foods,2.23,OUT046,1997,Supermarket Type1,489
FDY24,4.88,Regular,0.223440258,Baking Goods,0.81,OUT010,1998,Grocery Store,21
FDY24,4.88,Regular,0.133382115,Baking Goods,0.85,OUT013,1987,Supermarket Type1,77
FDY24,4.88,Regular,0.134037,Baking Goods,0.83,OUT018,2009,Supermarket Type2,64
FDY24,4.88,Regular,0,Baking Goods,0.82,OUT035,2004,Supermarket Type1,83
FDY24,4.88,Regular,0.133700752,Baking Goods,0.82,OUT049,1999,Supermarket Type1,236
FDY25,12,Low Fat,0.033946163,Others,2.77,OUT013,1987,Supermarket Type1,345
FDY25,12,Low Fat,0.034166609,Others,2.8,OUT017,2007,Supermarket Type1,508
FDY25,12,Low Fat,0.034112833,Others,2.78,OUT018,2009,Supermarket Type2,399
FDY25,,Low Fat,0.033809913,Others,2.79,OUT027,1985,Supermarket Type3,797
FDY25,12,Low Fat,0.033974436,Others,2.81,OUT046,1997,Supermarket Type1,453
FDY26,20.6,Regular,0.051068365,Dairy,3.29,OUT010,1998,Grocery Store,44
FDY26,20.6,Regular,0.030634813,Dairy,3.28,OUT018,2009,Supermarket Type2,260
FDY26,,Regular,0.030362777,Dairy,3.25,OUT027,1985,Supermarket Type3,692
FDY26,20.6,Regular,0.030504756,Dairy,3.28,OUT035,2004,Supermarket Type1,367
FDY26,20.6,reg,0.030510526,Dairy,3.26,OUT046,1997,Supermarket Type1,800
FDY27,6.38,Low Fat,0.03187163,Dairy,2.77,OUT013,1987,Supermarket Type1,411
FDY27,6.38,Low Fat,0.032028115,Dairy,2.75,OUT018,2009,Supermarket Type2,322
FDY27,,Low Fat,0.031743707,Dairy,2.76,OUT027,1985,Supermarket Type3,161
FDY27,6.38,Low Fat,0.031962866,Dairy,2.75,OUT045,2002,Supermarket Type1,54
FDY27,6.38,LF,0.031898175,Dairy,2.74,OUT046,1997,Supermarket Type1,179
FDY28,7.47,Regular,0.152024355,Frozen Foods,3.27,OUT013,1987,Supermarket Type1,153
FDY28,7.47,Regular,0.153011599,Frozen Foods,3.32,OUT017,2007,Supermarket Type1,349
FDY28,7.47,Regular,0.15277077,Frozen Foods,3.31,OUT018,2009,Supermarket Type2,437
FDY28,,Regular,0.26639671,Frozen Foods,3.33,OUT019,1985,Grocery Store,66
FDY28,7.47,Regular,0,Frozen Foods,3.31,OUT035,2004,Supermarket Type1,437
FDY28,7.47,Regular,0,Frozen Foods,3.27,OUT045,2002,Supermarket Type1,655
FDY31,5.98,Low Fat,0.043526599,Fruits and Vegetables,2.29,OUT013,1987,Supermarket Type1,236
FDY31,5.98,Low Fat,0.043809261,Fruits and Vegetables,2.27,OUT017,2007,Supermarket Type1,177
FDY31,5.98,Low Fat,0.043740308,Fruits and Vegetables,2.24,OUT018,2009,Supermarket Type2,236
FDY31,,Low Fat,0.043351896,Fruits and Vegetables,2.26,OUT027,1985,Supermarket Type3,442
FDY31,5.98,Low Fat,0.043554614,Fruits and Vegetables,2.29,OUT035,2004,Supermarket Type1,236
FDY31,5.98,Low Fat,0.043651198,Fruits and Vegetables,2.26,OUT045,2002,Supermarket Type1,309
FDY31,5.98,LF,0.04363058,Fruits and Vegetables,2.29,OUT049,1999,Supermarket Type1,162
FDY32,7.605,Low Fat,0.216323008,Fruits and Vegetables,2.55,OUT010,1998,Grocery Store,82
FDY32,,Low Fat,0.226284381,Fruits and Vegetables,2.52,OUT019,1985,Grocery Store,33
FDY32,7.605,Low Fat,0.129503146,Fruits and Vegetables,2.53,OUT045,2002,Supermarket Type1,392
FDY33,14.5,Regular,0.097750937,Snack Foods,2.46,OUT017,2007,Supermarket Type1,746
FDY33,,Regular,0.170186628,Snack Foods,2.45,OUT019,1985,Grocery Store,22
FDY33,,Regular,0.096730427,Snack Foods,2.45,OUT027,1985,Supermarket Type3,766
FDY33,14.5,Regular,0,Snack Foods,2.46,OUT035,2004,Supermarket Type1,293
FDY33,14.5,Regular,0.097398254,Snack Foods,2.43,OUT045,2002,Supermarket Type1,519
FDY33,14.5,Regular,0.097201128,Snack Foods,2.46,OUT046,1997,Supermarket Type1,352
FDY33,14.5,Regular,0.09735225,Snack Foods,2.48,OUT049,1999,Supermarket Type1,229
FDY34,10.5,Regular,0.011026594,Snack Foods,2.57,OUT018,2009,Supermarket Type2,283
FDY34,,Regular,0.019227816,Snack Foods,2.53,OUT019,1985,Grocery Store,38
FDY34,,Regular,0.010928678,Snack Foods,2.58,OUT027,1985,Supermarket Type3,689
FDY34,10.5,Regular,0.01100413,Snack Foods,2.58,OUT045,2002,Supermarket Type1,319
FDY34,10.5,Regular,0.010998932,Snack Foods,2.54,OUT049,1999,Supermarket Type1,196
FDY35,17.6,Regular,0.026827052,Breads,0.74,OUT010,1998,Grocery Store,10
FDY35,17.6,Regular,0.016092971,Breads,0.71,OUT018,2009,Supermarket Type2,113
FDY35,,Regular,0.028062401,Breads,0.68,OUT019,1985,Grocery Store,10
FDY35,,Regular,0.015950066,Breads,0.74,OUT027,1985,Supermarket Type3,202
FDY35,17.6,Regular,0.016024651,Breads,0.68,OUT035,2004,Supermarket Type1,61
FDY35,17.6,Regular,0.016060186,Breads,0.73,OUT045,2002,Supermarket Type1,52
FDY35,17.6,Regular,0.0160526,Breads,0.68,OUT049,1999,Supermarket Type1,132
FDY36,12.3,Low Fat,0.009463757,Baking Goods,1.14,OUT017,2007,Supermarket Type1,127
FDY36,,Low Fat,0.016476619,Baking Goods,1.15,OUT019,1985,Grocery Store,16
FDY36,,Low Fat,0.009364957,Baking Goods,1.15,OUT027,1985,Supermarket Type3,120
FDY36,12.3,Low Fat,0.009429612,Baking Goods,1.1,OUT045,2002,Supermarket Type1,112
FDY36,12.3,Low Fat,0.009410528,Baking Goods,1.14,OUT046,1997,Supermarket Type1,135
FDY36,12.3,Low Fat,0.009425158,Baking Goods,1.16,OUT049,1999,Supermarket Type1,157
FDY37,17,Regular,0.026546765,Others,2.19,OUT013,1987,Supermarket Type1,219
FDY37,,Regular,0.026440214,Others,2.22,OUT027,1985,Supermarket Type3,293
FDY37,17,Regular,0.026563851,Others,2.18,OUT035,2004,Supermarket Type1,337
FDY37,17,Regular,0.026622757,Others,2.23,OUT045,2002,Supermarket Type1,321
FDY37,17,Regular,0.026568875,Others,2.19,OUT046,1997,Supermarket Type1,321
FDY38,13.6,Regular,0.119077255,Dairy,3.57,OUT013,1987,Supermarket Type1,238
FDY38,13.6,Regular,0.119850541,Dairy,3.62,OUT017,2007,Supermarket Type1,666
FDY38,,Regular,0.208662546,Dairy,3.58,OUT019,1985,Grocery Store,48
FDY38,13.6,Regular,0.119418124,Dairy,3.56,OUT045,2002,Supermarket Type1,547
FDY38,13.6,Regular,0.119361718,Dairy,3.57,OUT049,1999,Supermarket Type1,262
FDY39,5.305,Regular,0.07871639,Meat,2.83,OUT010,1998,Grocery Store,57
FDY39,5.305,Regular,0.047220268,Meat,2.81,OUT018,2009,Supermarket Type2,244
FDY39,,Regular,0.08234117,Meat,2.87,OUT019,1985,Grocery Store,150
FDY39,,Regular,0,Meat,2.81,OUT027,1985,Supermarket Type3,787
FDY39,5.305,Regular,0.04710181,Meat,2.81,OUT049,1999,Supermarket Type1,469
FDY40,15.5,Regular,0.143670179,Frozen Foods,0.75,OUT010,1998,Grocery Store,5
FDY40,15.5,Regular,0.085763562,Frozen Foods,0.76,OUT013,1987,Supermarket Type1,31
FDY40,15.5,Regular,0.086320509,Frozen Foods,0.75,OUT017,2007,Supermarket Type1,101
FDY40,15.5,Regular,0.086184647,Frozen Foods,0.79,OUT018,2009,Supermarket Type2,41
FDY40,,Regular,0.15028599,Frozen Foods,0.79,OUT019,1985,Grocery Store,15
FDY40,15.5,Regular,0.085834992,Frozen Foods,0.77,OUT046,1997,Supermarket Type1,81
FDY43,14.85,Low Fat,0.098803088,Fruits and Vegetables,2.62,OUT018,2009,Supermarket Type2,68
FDY44,14.15,Regular,0.024503972,Fruits and Vegetables,3.01,OUT018,2009,Supermarket Type2,101
FDY44,,Regular,0.024286378,Fruits and Vegetables,3,OUT027,1985,Supermarket Type3,602
FDY44,14.15,Regular,0.024454052,Fruits and Vegetables,3.04,OUT045,2002,Supermarket Type1,381
FDY44,14.15,Regular,0.024404558,Fruits and Vegetables,3.06,OUT046,1997,Supermarket Type1,261
FDY44,14.15,Regular,0.024442501,Fruits and Vegetables,3.03,OUT049,1999,Supermarket Type1,281
FDY45,17.5,Low Fat,0.026289984,Snack Foods,3.91,OUT017,2007,Supermarket Type1,420
FDY45,17.5,Low Fat,0.026248606,Snack Foods,3.93,OUT018,2009,Supermarket Type2,420
FDY45,,Low Fat,0.026015519,Snack Foods,3.94,OUT027,1985,Supermarket Type3,280
FDY45,17.5,Low Fat,0,Snack Foods,3.9,OUT035,2004,Supermarket Type1,458
FDY45,17.5,Low Fat,0.026195131,Snack Foods,3.9,OUT045,2002,Supermarket Type1,280
FDY45,17.5,Low Fat,0.026182758,Snack Foods,3.91,OUT049,1999,Supermarket Type1,558
FDY46,18.6,Low Fat,0.048160824,Snack Foods,2.92,OUT017,2007,Supermarket Type1,415
FDY46,,Low Fat,0.04765803,Snack Foods,2.91,OUT027,1985,Supermarket Type3,610
FDY46,18.6,Low Fat,0.047964395,Snack Foods,2.86,OUT049,1999,Supermarket Type1,350
FDY47,8.6,Regular,0.091195818,Breads,2.01,OUT010,1998,Grocery Store,13
FDY47,8.6,Regular,0.05443912,Breads,1.99,OUT013,1987,Supermarket Type1,106
